,Run 0,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19
33,0.7892857142857143,0.8113207547169812,0.5877551020408164,0.5346756152125279,0.9714285714285714,0.7619047619047619,0.6197802197802198,0.5774193548387097,0.8145833333333333,0.7228571428571429,0.4755244755244755,0.793002915451895,0.5847299813780261,0.49586776859504134,0.875,0.9714285714285714,0.6747252747252748,0.5,0.6892857142857143,0.4857142857142857
34,0.7916666666666666,0.8119266055045872,0.5873015873015873,0.5369565217391304,0.9722222222222222,0.7623456790123457,0.6196581196581197,0.5799373040752351,0.8137651821862348,0.7277777777777777,0.4772727272727273,0.7932011331444759,0.5843920145190563,0.4979919678714859,0.875,0.9722222222222222,0.6752136752136753,0.5,0.6944444444444444,0.4861111111111111
35,0.7905405405405406,0.8125,0.5888030888030888,0.5369978858350951,0.972972972972973,0.7657657657657657,0.6237006237006237,0.5792682926829268,0.8185404339250493,0.727027027027027,0.4768211920529801,0.7933884297520661,0.5848056537102474,0.498046875,0.875,0.972972972972973,0.6756756756756757,0.5,0.6925675675675675,0.4864864864864865
36,0.7894736842105263,0.8152173913043478,0.5902255639097744,0.5370370370370371,0.9736842105263158,0.7660818713450293,0.6234817813765182,0.5786350148367952,0.8214971209213052,0.7263157894736842,0.4774193548387097,0.7935656836461126,0.5876288659793815,0.49809885931558934,0.875,0.9736842105263158,0.6761133603238867,0.5026455026455027,0.694078947368421,0.4868421052631579
37,0.7916666666666666,0.815677966101695,0.5915750915750916,0.5370741482965932,0.9743589743589743,0.7663817663817664,0.6291913214990138,0.5826086956521739,0.8242990654205608,0.7282051282051282,0.4779874213836478,0.793733681462141,0.5819397993311036,0.49907235621521334,0.8778877887788779,0.9743589743589743,0.6765285996055227,0.5025773195876289,0.6923076923076923,0.48717948717948717
38,0.79375,0.8161157024793388,0.5910714285714286,0.538160469667319,0.975,0.7638888888888888,0.6326923076923077,0.5847457627118644,0.8269581056466302,0.7325,0.4775510204081633,0.7938931297709924,0.5807504078303426,0.5,0.8806451612903226,0.975,0.676923076923077,0.5025125628140703,0.690625,0.4875
39,0.7957317073170732,0.8165322580645161,0.5905923344947736,0.5381679389312977,0.975609756097561,0.7642276422764228,0.6322701688555347,0.5867768595041323,0.8274021352313167,0.7341463414634146,0.47904191616766467,0.7960199004975125,0.575516693163752,0.5,0.8805031446540881,0.975609756097561,0.6772983114446529,0.5024509803921569,0.6920731707317073,0.4878048780487805
40,0.7976190476190477,0.8188976377952756,0.5901360544217688,0.5381750465549349,0.9761904761904762,0.7645502645502645,0.6373626373626373,0.5887096774193549,0.8278260869565217,0.7333333333333333,0.47953216374269003,0.7980535279805353,0.577639751552795,0.5008635578583766,0.8830769230769231,0.9761904761904762,0.6776556776556777,0.5023923444976076,0.6934523809523809,0.4880952380952381
41,0.7965116279069767,0.8192307692307692,0.5897009966777409,0.5391621129326047,0.9767441860465116,0.7648578811369509,0.6368515205724508,0.5894736842105263,0.8248299319727891,0.7348837209302326,0.4790874524714829,0.7980997624703088,0.575113808801214,0.5008431703204047,0.8828828828828829,0.9767441860465116,0.6779964221824687,0.5023364485981309,0.6927536231884058,0.4883720930232558
42,0.7982954545454546,0.8195488721804511,0.5909090909090909,0.5391459074733096,0.9772727272727273,0.7651515151515151,0.6363636363636364,0.5886889460154242,0.8286189683860233,0.740909090909091,0.47866419294990725,0.7981438515081206,0.5762962962962963,0.500823723228995,0.8826979472140762,0.9772727272727273,0.6783216783216783,0.502283105022831,0.6940509915014165,0.48863636363636365
43,0.7972222222222223,0.8198529411764706,0.5920634920634921,0.5391304347826087,0.9777777777777777,0.7654320987654321,0.6358974358974359,0.5894206549118388,0.8276422764227642,0.74,0.4782608695652174,0.8,0.5797101449275363,0.5016129032258064,0.8850574712643678,0.9777777777777777,0.6786324786324787,0.5022321428571429,0.6952908587257618,0.4888888888888889
44,0.7961956521739131,0.8201438848920863,0.593167701863354,0.5391156462585034,0.9782608695652174,0.7657004830917874,0.6354515050167224,0.5911330049261084,0.8312101910828026,0.7391304347826086,0.47957371225577267,0.8,0.5801418439716312,0.501577287066246,0.8848314606741573,0.9782608695652174,0.6789297658862876,0.5021834061135371,0.6964769647696477,0.4891304347826087
45,0.7952127659574468,0.8204225352112676,0.5942249240121581,0.54,0.9787234042553191,0.7659574468085106,0.6350245499181669,0.5927710843373494,0.8315132605304212,0.7382978723404255,0.4791666666666667,0.8,0.5833333333333334,0.5015432098765432,0.8846153846153846,0.9787234042553191,0.679214402618658,0.5021367521367521,0.6976127320954907,0.48936170212765956
46,0.7942708333333334,0.8206896551724138,0.5946348733233979,0.5399673735725938,0.9791666666666666,0.7662037037037037,0.6346153846153846,0.5919811320754716,0.8348623853211009,0.7395833333333334,0.47877758913412566,0.8,0.5828804347826086,0.5015105740181269,0.8844086021505376,0.9791666666666666,0.6794871794871795,0.502092050209205,0.6961038961038961,0.4895833333333333
47,0.7959183673469388,0.8209459459459459,0.5956204379562043,0.5399361022364217,0.9795918367346939,0.7664399092970522,0.6342229199372057,0.5935334872979214,0.8368263473053892,0.7387755102040816,0.47920133111480867,0.8,0.5832223701731025,0.5022222222222222,0.8865435356200527,0.9795918367346939,0.6797488226059655,0.5040983606557377,0.6946564885496184,0.4897959183673469
48,0.7975,0.8228476821192053,0.5965665236051502,0.539906103286385,0.98,0.7666666666666667,0.6338461538461538,0.5941043083900227,0.8387096774193549,0.74,0.4788273615635179,0.8016359918200409,0.5835509138381201,0.502177068214804,0.8863049095607235,0.98,0.68,0.5040160642570282,0.6982543640897756,0.49
49,0.7990196078431373,0.823051948051948,0.5974754558204769,0.5398773006134969,0.9803921568627451,0.7668845315904139,0.6334841628959276,0.5946547884187082,0.8388489208633093,0.7392156862745098,0.4792332268370607,0.8016032064128257,0.5831202046035806,0.5035561877667141,0.8860759493670886,0.9803921568627451,0.6802413273001509,0.5059055118110236,0.6992665036674817,0.49019607843137253
