,Run 0,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19
10,0.9166666666666666,0.9103448275862069,0.9166666666666666,0.9155844155844156,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9158878504672897,0.9151515151515152,0.9166666666666666,0.9103448275862069,0.9166666666666666,0.9120879120879121,0.9161676646706587,0.9,0.9166666666666666,0.9166666666666666,0.9159663865546218,0.9166666666666666,0.9166666666666666
11,0.9230769230769231,0.9171974522292994,0.9230769230769231,0.9216867469879518,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9224137931034483,0.9217877094972067,0.9230769230769231,0.9171974522292994,0.9230769230769231,0.9187817258883249,0.9226519337016574,0.9081632653061225,0.9230769230769231,0.9230769230769231,0.9224806201550387,0.9230769230769231,0.9230769230769231
12,0.9285714285714286,0.9230769230769231,0.9285714285714286,0.9273743016759777,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.928,0.927461139896373,0.9285714285714286,0.9235294117647059,0.9280575539568345,0.9245283018867925,0.9278350515463918,0.9150943396226415,0.9285714285714286,0.9285714285714286,0.9280575539568345,0.9285714285714286,0.9285714285714286
13,0.9333333333333333,0.9281767955801105,0.9333333333333333,0.9322916666666666,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9328358208955224,0.9323671497584541,0.9333333333333333,0.9285714285714286,0.9319727891156463,0.9298245614035088,0.9326923076923077,0.9210526315789473,0.9333333333333333,0.9333333333333333,0.9328859060402684,0.9333333333333333,0.9333333333333333
14,0.9375,0.9326424870466321,0.9375,0.9365853658536586,0.9375,0.9375,0.9375,0.9370629370629371,0.9363636363636364,0.9375,0.9333333333333333,0.9358974358974359,0.934156378600823,0.9369369369369369,0.9262295081967213,0.9375,0.9375,0.9371069182389937,0.9375,0.9375
15,0.9411764705882353,0.9365853658536586,0.9411764705882353,0.9403669724770642,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9407894736842105,0.9399141630901288,0.9411764705882353,0.9368932038834952,0.9397590361445783,0.9377431906614786,0.940677966101695,0.9307692307692308,0.9411764705882353,0.9411764705882353,0.9408284023668639,0.9411764705882353,0.9411764705882353
16,0.9444444444444444,0.9400921658986175,0.9444444444444444,0.9434782608695652,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9440993788819876,0.943089430894309,0.9444444444444444,0.9403669724770642,0.9431818181818182,0.9413919413919414,0.9437751004016064,0.9347826086956522,0.9444444444444444,0.9444444444444444,0.9441340782122905,0.9444444444444444,0.9444444444444444
17,0.9473684210526315,0.9391304347826087,0.9473684210526315,0.9465020576131687,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9470588235294117,0.9461538461538461,0.9473684210526315,0.9437229437229437,0.946236559139785,0.9446366782006921,0.9467680608365019,0.9387755102040817,0.9473684210526315,0.9473684210526315,0.9470899470899471,0.9473684210526315,0.9473684210526315
18,0.95,0.9423868312757202,0.95,0.94921875,0.95,0.95,0.95,0.9497206703910615,0.948905109489051,0.95,0.9467213114754098,0.9489795918367347,0.9473684210526315,0.9494584837545126,0.9415584415584416,0.95,0.95,0.949748743718593,0.95,0.95
19,0.9523809523809523,0.9450980392156862,0.9523809523809523,0.9514925373134329,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9521276595744681,0.9513888888888888,0.9523809523809523,0.94921875,0.9514563106796117,0.95,0.9518900343642611,0.9444444444444444,0.9523809523809523,0.9523809523809523,0.9521531100478469,0.9523809523809523,0.9523809523809523
20,0.9545454545454546,0.947565543071161,0.9545454545454546,0.9535714285714286,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9543147208121827,0.9536423841059603,0.9545454545454546,0.951310861423221,0.9537037037037037,0.9522388059701492,0.9539473684210527,0.9467455621301775,0.9545454545454546,0.9545454545454546,0.954337899543379,0.9545454545454546,0.9545454545454546
21,0.9565217391304348,0.9498207885304659,0.9565217391304348,0.9554794520547946,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9560975609756097,0.9555555555555556,0.9565217391304348,0.953405017921147,0.9557522123893806,0.9544159544159544,0.9559748427672956,0.9488636363636364,0.9565217391304348,0.9565217391304348,0.9563318777292577,0.9565217391304348,0.9565217391304348
22,0.9583333333333334,0.9518900343642611,0.9583333333333334,0.9573770491803278,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9579439252336449,0.9574468085106383,0.9583333333333334,0.9554794520547946,0.9576271186440678,0.9564032697547684,0.9578313253012049,0.9513513513513514,0.9583333333333334,0.9583333333333334,0.9581589958158996,0.9583333333333334,0.9583333333333334
23,0.96,0.9537953795379538,0.96,0.9591194968553459,0.96,0.96,0.96,0.9596412556053812,0.9591836734693877,0.96,0.9570957095709571,0.959349593495935,0.95822454308094,0.9595375722543352,0.953125,0.96,0.96,0.9596774193548387,0.96,0.96
24,0.9615384615384616,0.9555555555555556,0.9615384615384616,0.9607250755287009,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.961038961038961,0.9607843137254902,0.9615384615384616,0.9588607594936709,0.9609375,0.9598997493734336,0.9611111111111111,0.955,0.9615384615384616,0.9615384615384616,0.9612403100775194,0.9615384615384616,0.9615384615384616
25,0.9629629629629629,0.9571865443425076,0.9629629629629629,0.9622093023255814,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9625,0.9621621621621622,0.9629629629629629,0.9604863221884499,0.9624060150375939,0.9614457831325302,0.9625668449197861,0.9565217391304348,0.9629629629629629,0.9629629629629629,0.9626865671641791,0.9629629629629629,0.9629629629629629
26,0.9642857142857143,0.9587020648967551,0.9642857142857143,0.9635854341736695,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9637096774193549,0.9635416666666666,0.9642857142857143,0.9619883040935673,0.9637681159420289,0.9627906976744186,0.9639175257731959,0.958139534883721,0.9642857142857143,0.9642857142857143,0.9640287769784173,0.9642857142857143,0.9642857142857143
27,0.9655172413793104,0.9601139601139601,0.9655172413793104,0.964769647696477,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9649805447470817,0.964824120603015,0.9655172413793104,0.9633802816901409,0.9649122807017544,0.963963963963964,0.9651741293532339,0.9596412556053812,0.9655172413793104,0.9655172413793104,0.9652777777777778,0.9655172413793104,0.9655172413793104
28,0.9666666666666667,0.9615384615384616,0.9666666666666667,0.9659685863874345,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9661654135338346,0.9660194174757282,0.9666666666666667,0.9644808743169399,0.9661016949152542,0.9651416122004357,0.9663461538461539,0.961038961038961,0.9666666666666667,0.9666666666666667,0.9664429530201343,0.9666666666666667,0.9666666666666667
29,0.967741935483871,0.9627659574468085,0.967741935483871,0.9670886075949368,0.967741935483871,0.967741935483871,0.967741935483871,0.9672727272727273,0.9671361502347418,0.967741935483871,0.9656992084432717,0.9672131147540983,0.9662447257383966,0.9674418604651163,0.9623430962343096,0.967741935483871,0.967741935483871,0.9675324675324676,0.967741935483871,0.967741935483871
30,0.96875,0.9639175257731959,0.96875,0.9681372549019608,0.96875,0.96875,0.96875,0.9683098591549296,0.9681818181818181,0.96875,0.9667519181585678,0.9680511182108626,0.9673469387755103,0.9684684684684685,0.9635627530364372,0.96875,0.96875,0.9685534591194969,0.96875,0.96875
31,0.9696969696969697,0.965,0.9696969696969697,0.9691211401425178,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9692832764505119,0.9690949227373068,0.9696969696969697,0.967741935483871,0.9690402476780186,0.9683794466403162,0.9694323144104804,0.96484375,0.9696969696969697,0.9696969696969697,0.9695121951219512,0.9696969696969697,0.9696969696969697
32,0.9705882352941176,0.9660194174757282,0.9705882352941176,0.9700460829493087,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9701986754966887,0.9700214132762313,0.9705882352941176,0.96875,0.96996996996997,0.9692898272552783,0.970276008492569,0.9659090909090909,0.9705882352941176,0.9705882352941176,0.9704142011834319,0.9705882352941176,0.9705882352941176
33,0.9714285714285714,0.9669811320754716,0.9714285714285714,0.970917225950783,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9709677419354839,0.9708333333333333,0.9714285714285714,0.9696969696969697,0.9708454810495627,0.9702048417132216,0.9710743801652892,0.9669117647058824,0.9714285714285714,0.9714285714285714,0.9712643678160919,0.9714285714285714,0.9714285714285714
34,0.9722222222222222,0.9678899082568807,0.9722222222222222,0.9717391304347827,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.9717868338557993,0.97165991902834,0.9722222222222222,0.9704545454545455,0.9716713881019831,0.9709618874773139,0.9718875502008032,0.9678571428571429,0.9722222222222222,0.9722222222222222,0.9720670391061452,0.9722222222222222,0.9722222222222222
35,0.972972972972973,0.96875,0.972972972972973,0.9725158562367865,0.972972972972973,0.972972972972973,0.972972972972973,0.9725609756097561,0.9723865877712031,0.972972972972973,0.9713024282560706,0.9724517906336089,0.9717314487632509,0.97265625,0.96875,0.972972972972973,0.972972972972973,0.9728260869565217,0.972972972972973,0.972972972972973
36,0.9736842105263158,0.9695652173913043,0.9736842105263158,0.9732510288065843,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.973293768545994,0.9731285988483686,0.9736842105263158,0.9720430107526882,0.9731903485254692,0.9725085910652921,0.973384030418251,0.9695945945945946,0.9736842105263158,0.9736842105263158,0.9735449735449735,0.9736842105263158,0.9736842105263158
37,0.9743589743589743,0.9703389830508474,0.9743589743589743,0.9739478957915831,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9739130434782609,0.9738317757009346,0.9743589743589743,0.9727463312368972,0.9738903394255874,0.9732441471571907,0.974025974025974,0.9702970297029703,0.9743589743589743,0.9743589743589743,0.9742268041237113,0.9743589743589743,0.9743589743589743
38,0.975,0.9710743801652892,0.975,0.974559686888454,0.975,0.975,0.975,0.9745762711864406,0.9744990892531876,0.975,0.9734693877551021,0.9745547073791349,0.9738988580750407,0.9746376811594203,0.9709677419354839,0.975,0.975,0.9748743718592965,0.975,0.975
39,0.975609756097561,0.9717741935483871,0.975609756097561,0.9751908396946565,0.975609756097561,0.975609756097561,0.975609756097561,0.9752066115702479,0.9750889679715302,0.975609756097561,0.9740518962075848,0.9751243781094527,0.9745627980922098,0.9752650176678446,0.9716981132075472,0.975609756097561,0.975609756097561,0.9754901960784313,0.975609756097561,0.975609756097561
40,0.9761904761904762,0.9724409448818898,0.9761904761904762,0.9757914338919925,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9758064516129032,0.9756521739130435,0.9761904761904762,0.9746588693957114,0.975669099756691,0.9751552795031055,0.9758203799654577,0.9723076923076923,0.9761904761904762,0.9761904761904762,0.9760765550239234,0.9761904761904762,0.9761904761904762
41,0.9767441860465116,0.9730769230769231,0.9767441860465116,0.97632058287796,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9763157894736842,0.9761904761904762,0.9767441860465116,0.9752851711026616,0.9762470308788599,0.9757207890743551,0.9763912310286678,0.972972972972973,0.9767441860465116,0.9767441860465116,0.9766355140186916,0.9739130434782609,0.9767441860465116
42,0.9772727272727273,0.9736842105263158,0.9772727272727273,0.9768683274021353,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.9768637532133676,0.9767054908485857,0.9772727272727273,0.9758812615955473,0.9767981438515081,0.9762962962962963,0.9769357495881383,0.9736070381231672,0.9772727272727273,0.9772727272727273,0.9771689497716894,0.9745042492917847,0.9772727272727273
43,0.9777777777777777,0.9742647058823529,0.9777777777777777,0.9773913043478261,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9773299748110831,0.9772357723577236,0.9777777777777777,0.9764492753623188,0.9772727272727273,0.9768115942028985,0.9774193548387097,0.9741379310344828,0.9777777777777777,0.9777777777777777,0.9776785714285714,0.9750692520775623,0.9777777777777777
44,0.9782608695652174,0.9748201438848921,0.9782608695652174,0.9778911564625851,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9778325123152709,0.9777070063694268,0.9782608695652174,0.9769094138543517,0.9777777777777777,0.9773049645390071,0.9779179810725552,0.9747191011235955,0.9782608695652174,0.9782608695652174,0.9781659388646288,0.975609756097561,0.9782608695652174
45,0.9787234042553191,0.9753521126760564,0.9787234042553191,0.9783333333333334,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9783132530120482,0.9781591263650546,0.9787234042553191,0.9774305555555556,0.9782608695652174,0.9777777777777777,0.9783950617283951,0.9752747252747253,0.9787234042553191,0.9787234042553191,0.9786324786324786,0.9761273209549072,0.9787234042553191
46,0.9791666666666666,0.9758620689655172,0.9791356184798807,0.9787928221859706,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9787735849056604,0.9785932721712538,0.9791666666666666,0.9779286926994907,0.9787234042553191,0.9782608695652174,0.9788519637462235,0.9758064516129032,0.9791666666666666,0.9791666666666666,0.9790794979079498,0.9766233766233766,0.9791666666666666
47,0.9795918367346939,0.9763513513513513,0.9795620437956204,0.9792332268370607,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9792147806004619,0.9790419161676647,0.9795918367346939,0.978369384359401,0.9791666666666666,0.9786950732356857,0.9792592592592593,0.9762532981530343,0.9795918367346939,0.9795918367346939,0.9795081967213115,0.9770992366412213,0.9795918367346939
48,0.98,0.9768211920529801,0.9799713876967096,0.9796557120500783,0.98,0.98,0.98,0.9795918367346939,0.9794721407624634,0.98,0.9788273615635179,0.9795501022494888,0.97911227154047,0.9796806966618288,0.9767441860465116,0.98,0.98,0.9799196787148594,0.9775561097256857,0.98
49,0.9803921568627451,0.9772727272727273,0.9803646563814866,0.9800613496932515,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.9799554565701559,0.9798561151079137,0.9803921568627451,0.9792332268370607,0.9799599198396793,0.979539641943734,0.9800853485064012,0.9772151898734177,0.9803921568627451,0.9803921568627451,0.9803149606299213,0.9779951100244498,0.9803921568627451
