,1213,1292,398,324,307,239,147,125,60,34,11,26,14,16,8,15,17,9,12,13,9,12,12,18,11,10,18,13,11,11,11,13,17,11,15,8,19,11,12,15,8,20,12,18,11,8,8,10,8,11,10,22,13,13,15,16,15,13,16,16,6,24,13,17,15,11,12,16,10,25,10,17,11,18,11,12,19,11,8,10,10,12,8,10,16,18,17,8,15,8,10,13,16,17,12,20,8,10,9,20,18,18,11,9,12,10,12,9,11,11,8,8,8,14,10,11,10,13,23,10,10,9,10,10,8,20,8,26,13,10,15,8,26,13,13,9,11,20,14,8,20,13,13,16,15,17,11,8,15,8,10,16,14,11,17,11,20,15,11,13,15,12,14,9,8,16,12,8,10,9,11,15,27,11,15,8,8,8,12,13,22,13,11,13,10,24,19,6,9,13,15,8,8,16,8,10,17,8,18,9,11,8,11,20,12,23,10,11,11,11,8,8,15,9,20,21,13,16,10,8,11,12,8,10,22,17,10,22,8,17,12,18,8,11,8,11,12,12,11,11,8,10,13,10,11,8,12,12,11,8,11,9,9,8,10,12,11,19,11,12,11,13,11,14,21,10,13,15,8,8,8,11,15,19,13,13,8,14,11,10,8,8,11,11,21,11,12,12,10,23,13,11,15,8,16,11,9,10,12,12,19,16,23,16,12,8,11,11,14,12,11,16,15,22,27,11,9,12,14,12,15,12,23,15,15,16,10,9,23,12,9,10,11,24,8,17,24,8,9,11,8,19,12,10,13,12,10,12,8,9,17,14,8,16,12,19,12,8,17,10,13,24,13,11,9,11,8,9,12,11,8,13,10,14,10,10,17,8,8,14,11,8,15,10,13,8,11,14,8,18,8,15,8,16,8,8,13,11,11,9,11,11,11,10,11,16,17,10,8,20,12,8,10,8,14,7,13,9,8,18,8,21,16,12,11,11,19,11,21,12,22,12,16,12,13,11,12,8,13,17,14,20,16,9,9,10,20,17,12,12,10,8,17,10,13,17,13,9,16,12,10,10,16,13,13,21,12,18,14,14,16,15,10,14,8,16,12,9,18,17,8,12,11,16,10,25,8,10,17,16,11,19,28,13,14,17,19,9,17,10,11,14,15,23,8,11,13,11,8,9,12,10,13,9,16,9,16,10,20,17,17,15,19,8,13,13,8,21,17,17,11,12,13,18,23,10,8,13,25,13,19,12,19,13,8,12,13,17,14,17,11,8,18,14,8,8,12,19,20,20,11,12,11,8,13,8,14,9,12,15,10,11,11,22,13,8,19,11,13,17,17,13,18,13,8,11,22,18,15,12,8,13,15,13,12,15,8,15,11,8,9,8,15,11,12,8,14,10,21,11,12,15,16,8,24,18,11,8,8,23,15,13,8,6,14,8,10,10,24,12,12,15,14,11,12,11,17,11,34,21,11,8,8,14,12,13,14,16,16,21,8,18,18,7,24,11,16,19,15,11,13,11,13,12,11,11,12,11,18,10,16,15,11,24,19,9,11,14,15,11,8,17,8,11,12,12,12,14,11,10,11,24,8,17,16,16,11,8,11,11,12,10,21,10,12,16,8,16,8,8,11,10,12,10,8,13,16,11,13,9,16,16,8,16,9,14,18,8,11,18,15,20,14,13,17,11,11,11,13,10,14,17,11,11,10,13,20,12,8,18,17,9,20,11,8,11,10,8,10,23,18,10,13,14,8,10,16,16,10,8,12,17,18,11,19,15,11,12,12,8,17,8,16,11,11,18,14,18,9,15,13,12,7,18,8,12,15,11,14,11,8,10,10,12,11,29,10,8,24,13,10,12,12,14,8,10,8,13,13,10,14,12,8,21,11,8,14,11,8,16,13,16,8,12,11,12,8,16,14,10,10,12,15,12,13,11,11,8,23,10,12,11,23,9,12,16,8,8,11,11,12,10,11,15,11,16,8,8,16,14,8,14,8,18,17,15,12,13,11,11,8,8,13,10,9,14,27,11,23,14,24,8,8,11,15,20,14,10,10,26,19,8,8,12,8,13,8,13,11,9,20,13,14,11,15,18,13,12,12,10,8,13,11,12,11,10,9,10,24,17,8,9,9,14,12,14,16,11,13,12,21,17,16,8,25,11,13,12,13,11,12,13,12,16,10,19,11,20,14,16,10,12,20,8,11,10,8,10,16,12,18,14,8,13,19,8,8,15,8,16,12,8,12,8,9,12,12,8,11,8,14,18,12,15,11,9,11,20,23,11
,1213,984,246,221,349,196,157,70,47,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,95,34,30,34,15,27,18,16,15,11,21,22,19,15,13,11,17,9,12,13,9,11,12,14,11,10,18,17,11,11,11,13,17,11,15,8,19,11,12,15,8,15,24,25,14,10,8,10,8,11,10,22,13,13,15,16,15,13,16,16,6,17,13,17,15,11,12,14,10,20,10,12,11,18,11,12,22,11,8,10,10,12,8,10,16,18,17,8,15,8,10,13,16,17,12,26,8,10,9,25,16,18,11,9,12,10,12,9,11,11,8,8,8,13,10,11,10,13,17,10,12,9,10,10,8,20,8,18,13,10,15,8,31,13,13,9,11,20,9,104,116,17,16,25,16,13,12,12,18,16,10,17,14,11,17,11,22,15,11,13,15,12,14,9,8,16,12,8,10,9,11,15,18,11,15,8,8,8,12,13,15,13,11,11,10,23,18,6,9,10,21,15,8,10,16,12,17,8,20,9,11,8,11,22,12,23,10,11,11,11,8,8,12,9,20,21,13,13,10,8,11,12,8,10,19,17,10,22,8,17,12,18,8,11,8,11,11,12,11,11,8,10,13,12,11,8,11,12,11,8,11,9,9,8,10,12,11,18,11,12,11,13,11,14,20,10,13,15,8,8,8,11,15,19,13,13,8,14,11,10,8,8,11,11,21,11,12,12,10,23,13,11,15,8,13,11,9,10,12,12,19,16,17,16,12,8,11,11,14,12,11,16,15,22,22,11,9,12,14,12,15,12,23,15,15,16,10,9,22,12,9,10,11,21,8,17,24,8,9,11,8,19,11,10,13,12,10,12,8,9,17,19,8,20,12,19,12,8,17,10,13,22,13,11,9,11,8,9,12,11,8,13,10,14,10,10,15,8,8,14,11,8,15,10,13,8,11,14,8,13,8,15,8,13,8,8,13,11,11,9,11,11,11,10,11,16,17,10,8,20,12,8,10,8,14,7,11,9,8,14,8,21,16,12,11,11,19,11,21,12,22,11,17,17,12,11,12,8,13,21,14,20,16,9,9,10,20,17,12,12,10,8,17,10,13,17,13,9,13,12,10,10,16,13,13,24,12,18,18,14,16,15,10,13,8,13,12,9,13,12,8,12,11,13,10,26,8,10,17,16,11,19,26,13,14,17,18,9,17,10,11,14,19,23,8,11,12,11,8,9,12,10,13,9,16,9,20,10,19,17,17,15,19,8,12,13,8,13,17,17,11,12,13,19,18,10,8,13,25,13,19,12,14,13,8,12,13,24,14,13,11,8,18,14,8,8,12,21,13,20,11,12,11,8,13,8,14,9,12,15,10,11,11,20,13,8,23,11,13,14,11,13,14,13,8,11,18,18,15,12,8,13,15,13,12,15,8,15,11,8,9,8,15,11,12,8,13,10,21,11,12,15,16,8,20,17,14,16,61,16,15,13,8,6,14,8,10,10,18,12,12,15,14,11,12,11,17,11,32,21,11,8,8,14,12,13,14,13,12,29,8,18,18,7,24,11,16,19,15,11,13,11,13,12,11,11,12,11,15,19,15,16,11,21,19,9,11,12,15,11,8,16,8,11,12,12,12,11,11,10,11,19,8,19,14,16,11,8,11,11,11,10,41,10,12,15,8,16,8,8,11,10,12,10,8,13,16,10,13,9,16,10,8,16,9,14,14,8,11,14,15,19,14,13,17,11,11,11,13,10,14,17,11,11,10,13,18,12,8,18,17,9,14,11,8,11,10,8,10,18,18,10,13,14,8,10,15,16,10,8,12,17,18,11,19,15,11,12,12,8,17,8,16,11,11,18,14,21,62,15,13,12,7,18,8,12,15,11,12,11,8,10,10,12,11,30,10,8,16,38,198,19,23,17,34,16,19,17,10,9,17,99,65,20,17,9,14,11,8,16,13,16,8,12,11,12,8,16,14,10,10,12,18,12,13,11,11,8,18,10,12,11,23,9,12,16,8,8,11,11,12,10,11,15,11,13,8,8,16,14,8,15,8,18,17,15,12,12,11,11,8,8,13,10,9,14,27,11,22,14,20,33,21,18,13,17,223,32,11,25,21,8,8,12,8,13,8,13,11,9,19,13,14,11,15,18,13,12,12,10,8,12,11,12,11,10,9,10,29,14,8,9,9,14,12,12,16,11,13,12,16,17,13,8,20,11,13,12,13,11,12,13,12,16,10,19,11,20,14,20,10,12,20,8,11,11,8,10,16,12,18,14,8,13,19,8,8,15,8,16,12,8,12,8,9,12,12,8,11,8,13,13,12,13,11,9,11,20,17,11
,95,22,25,13,16,18,11,18,4,34,25,7,1,2,7,1,3,1,1,1,7,1,1,1,1,1,1,1,1,1,1,3,1,1,3,4,7,1,3,1,1,1,1,1,5,1,1,3,1,1,1,1,1,6,1,1,1,1,1,3,6,1,3,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,3,1,4,3,1,14,1,1,1,1,1,1,1,1,7,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,1,1,1,1,1,3,1,1,3,1,1,1,1,6,1,1,1,1,1,1,1,8,1,1,1,1,1,1,3,1,4,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,5,5,1,1,1,1,7,1,1,1,1,1,6,1,1,3,1,1,1,1,1,1,1,1,7,6,1,5,1,1,1,3,1,1,1,4,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,6,1,1,1,7,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,3,4,1,1,1,6,1,3,1,1,1,1,7,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,24,9,1,1,3,1,1,1,1,1,3,1,3,1,1,5,1,3,7,5,4,9,9,1,1,1,1,1,1,11,4,1,1,4,1,1,3,1,3,1,3,1,1,12,1,1,1,3,1,3,1,1,3,1,1,5,1,1,3,3,9,1,1,3,1,4,3,1,1,3,1,1,7,1,3,3,1,1,3,1,9,3,1,3,8,1,3,1,1,3,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,3,1,1,1,1,6,3,6,2,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,11,1,3,1,3,4,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1,1,1,1,1,1,6,3,1,1,1,1,7,1,1,1,1,4,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,7,1,3,1,1,1,1,1,1,1,1,4,1,3,1,4,1,1,1,1,1,3,1,1,1,1,3,1,1,1,3,1,1,1,1,6,1,1,3,1,1,1,4,6,1,3,1,1,1,1,1,1,3,1,1,1,3,1,5,11,4,1,1,3,1,9,3,1,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,2,1,3,1,3,1,5,10,1,3,3,1,1,1,18,1,1,1,5,1,3,1,3,1,1,1,1,1,1,6,1,3,1,1,1,3,5,3,6,1,3,1,1,1,4,3,1,1,1,1,1,3,3,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,6,1,1,1,1,1,1,1,1,6,2,1,3,1,3,3,1,3,10,9,2,6,1,1,1,3,1,3,1,1,2,1,9,1,1,11,1,1,1,1,1,1,1,1,3,1,6,4,1,3,1,1,1,1,7,1,1,1,1,1,1,1,3,3,1,3,10,1,3,1,1,1,3,1,3,1,2,1,1,3,5,6,1,3,1,1,1,1,1,1,1,1,1,1,3,1,6,4,1,8,3,4,1,1,1,1,1,3,1,1,3,1,1,5,1,1,3,1,3,1,1,6,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,3,1,1,4,3,1,3,1,3,3,1,5,1,3,1,1,4,8,1,3,1,1,1,1,7,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,6,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,7,3,1,1,1,1,1,1,6,1,3,4,3,9,9,3,9,1,5,8,3,1,1,9,1,1,1,1,1,5,1,1,1,1,1,3,1,1,5,1,1,1,1,9,1,1,1,1,1,3,1,1,1,1,1,12,3,1,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,5,8,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,5,1,1,1,15,1,1,3,1,1,1,10,3,1,1,1,3,1,1,3,3,3,1,1,1,1,1,3,1,8,1,3,5,7,1,1,1,1,1,1,1,6,3,3,1,1,1,3,1,1,1,2,1,1,1,3,2,3,1,1,1,1,1,1,1,2,1,1,1,1,3
